County,County Code,Year,Year Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,State,StateFIPS,CountyName,StateName,CountyFIPS,StateAbbr,STATE_COUNTY,state_abbrev,FIP_unique,Population,county_test
Alamosa,8003.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,111.0,CO,8,Alamosa,Colorado,8003,CO,CO | ALAMOSA,CO,80038,15709.0,Alamosa
Alamosa,8003.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,126.0,CO,8,Alamosa,Colorado,8003,CO,CO | ALAMOSA,CO,80038,15680.0,Alamosa
Alamosa,8003.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,137.0,CO,8,Alamosa,Colorado,8003,CO,CO | ALAMOSA,CO,80038,15787.0,Alamosa
Alamosa,8003.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,110.0,CO,8,Alamosa,Colorado,8003,CO,CO | ALAMOSA,CO,80038,15803.0,Alamosa
Alamosa,8003.0,2015.0,2015.0,All other non-drug and non-alcohol causes,O9,125,CO,8,Alamosa,Colorado,8003,CO,CO | ALAMOSA,CO,80038,15894.0,Alamosa
Arapahoe,8005.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,71.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,563161.0,Arapahoe
Arapahoe,8005.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,563161.0,Arapahoe
Arapahoe,8005.0,2009.0,2009.0,All other alcohol-induced causes,A9,58.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,563161.0,Arapahoe
Arapahoe,8005.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,3126.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,563161.0,Arapahoe
Arapahoe,8005.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,67.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,574747.0,Arapahoe
Arapahoe,8005.0,2010.0,2010.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,574747.0,Arapahoe
Arapahoe,8005.0,2010.0,2010.0,All other alcohol-induced causes,A9,69.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,574747.0,Arapahoe
Arapahoe,8005.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,3077.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,574747.0,Arapahoe
Arapahoe,8005.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,585968.0,Arapahoe
Arapahoe,8005.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,585968.0,Arapahoe
Arapahoe,8005.0,2011.0,2011.0,All other alcohol-induced causes,A9,48.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,585968.0,Arapahoe
Arapahoe,8005.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,3271.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,585968.0,Arapahoe
Arapahoe,8005.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,64.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,596500.0,Arapahoe
Arapahoe,8005.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,596500.0,Arapahoe
Arapahoe,8005.0,2012.0,2012.0,All other alcohol-induced causes,A9,61.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,596500.0,Arapahoe
Arapahoe,8005.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,3233.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,596500.0,Arapahoe
Arapahoe,8005.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,71.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,608467.0,Arapahoe
Arapahoe,8005.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,26.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,608467.0,Arapahoe
Arapahoe,8005.0,2013.0,2013.0,All other alcohol-induced causes,A9,60.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,608467.0,Arapahoe
Arapahoe,8005.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,3224.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,608467.0,Arapahoe
Arapahoe,8005.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,82.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,619034.0,Arapahoe
Arapahoe,8005.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,619034.0,Arapahoe
Arapahoe,8005.0,2014.0,2014.0,All other alcohol-induced causes,A9,77.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,619034.0,Arapahoe
Arapahoe,8005.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,3444.0,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,619034.0,Arapahoe
Arapahoe,8005.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,81,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,630984.0,Arapahoe
Arapahoe,8005.0,2015.0,2015.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,630984.0,Arapahoe
Arapahoe,8005.0,2015.0,2015.0,All other alcohol-induced causes,A9,90,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,630984.0,Arapahoe
Arapahoe,8005.0,2015.0,2015.0,All other non-drug and non-alcohol causes,O9,3506,CO,8,Arapahoe,Colorado,8005,CO,CO | ARAPAHOE,CO,80058,630984.0,Arapahoe
Archuleta,8007.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,85.0,CO,8,Archuleta,Colorado,8007,CO,CO | ARCHULETA,CO,80078,12169.0,Archuleta
Archuleta,8007.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,66.0,CO,8,Archuleta,Colorado,8007,CO,CO | ARCHULETA,CO,80078,12046.0,Archuleta
Archuleta,8007.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,74.0,CO,8,Archuleta,Colorado,8007,CO,CO | ARCHULETA,CO,80078,12021.0,Archuleta
Archuleta,8007.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,73.0,CO,8,Archuleta,Colorado,8007,CO,CO | ARCHULETA,CO,80078,12132.0,Archuleta
Archuleta,8007.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,101.0,CO,8,Archuleta,Colorado,8007,CO,CO | ARCHULETA,CO,80078,12216.0,Archuleta
Archuleta,8007.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,97.0,CO,8,Archuleta,Colorado,8007,CO,CO | ARCHULETA,CO,80078,12231.0,Archuleta
Archuleta,8007.0,2015.0,2015.0,All other non-drug and non-alcohol causes,O9,83,CO,8,Archuleta,Colorado,8007,CO,CO | ARCHULETA,CO,80078,12387.0,Archuleta
Baca,8009.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,58.0,CO,8,Baca,Colorado,8009,CO,CO | BACA,CO,80098,3767.0,Baca
Baca,8009.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,63.0,CO,8,Baca,Colorado,8009,CO,CO | BACA,CO,80098,3807.0,Baca
Baca,8009.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,78.0,CO,8,Baca,Colorado,8009,CO,CO | BACA,CO,80098,3778.0,Baca
Baca,8009.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,61.0,CO,8,Baca,Colorado,8009,CO,CO | BACA,CO,80098,3722.0,Baca
Baca,8009.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,45.0,CO,8,Baca,Colorado,8009,CO,CO | BACA,CO,80098,3656.0,Baca
Baca,8009.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,55.0,CO,8,Baca,Colorado,8009,CO,CO | BACA,CO,80098,3587.0,Baca
Baca,8009.0,2015.0,2015.0,All other non-drug and non-alcohol causes,O9,62,CO,8,Baca,Colorado,8009,CO,CO | BACA,CO,80098,3555.0,Baca
Bent,8011.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,51.0,CO,8,Bent,Colorado,8011,CO,CO | BENT,CO,80118,6425.0,Bent
Bent,8011.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,63.0,CO,8,Bent,Colorado,8011,CO,CO | BENT,CO,80118,6500.0,Bent
Bent,8011.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,61.0,CO,8,Bent,Colorado,8011,CO,CO | BENT,CO,80118,6424.0,Bent
Bent,8011.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,50.0,CO,8,Bent,Colorado,8011,CO,CO | BENT,CO,80118,5848.0,Bent
Bent,8011.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,53.0,CO,8,Bent,Colorado,8011,CO,CO | BENT,CO,80118,5761.0,Bent
Bent,8011.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,52.0,CO,8,Bent,Colorado,8011,CO,CO | BENT,CO,80118,5820.0,Bent
Bent,8011.0,2015.0,2015.0,All other non-drug and non-alcohol causes,O9,55,CO,8,Bent,Colorado,8011,CO,CO | BENT,CO,80118,5889.0,Bent
Boulder,8013.0,2009.0,2009.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,293190.0,Boulder
Boulder,8013.0,2009.0,2009.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,293190.0,Boulder
Boulder,8013.0,2009.0,2009.0,All other alcohol-induced causes,A9,22.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,293190.0,Boulder
Boulder,8013.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,1453.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,293190.0,Boulder
Boulder,8013.0,2010.0,2010.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,295037.0,Boulder
Boulder,8013.0,2010.0,2010.0,All other alcohol-induced causes,A9,17.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,295037.0,Boulder
Boulder,8013.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,1499.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,295037.0,Boulder
Boulder,8013.0,2011.0,2011.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,299957.0,Boulder
Boulder,8013.0,2011.0,2011.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,299957.0,Boulder
Boulder,8013.0,2011.0,2011.0,All other alcohol-induced causes,A9,24.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,299957.0,Boulder
Boulder,8013.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,1468.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,299957.0,Boulder
Boulder,8013.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,304570.0,Boulder
Boulder,8013.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,304570.0,Boulder
Boulder,8013.0,2012.0,2012.0,All other alcohol-induced causes,A9,22.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,304570.0,Boulder
Boulder,8013.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,1541.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,304570.0,Boulder
Boulder,8013.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,309323.0,Boulder
Boulder,8013.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,309323.0,Boulder
Boulder,8013.0,2013.0,2013.0,All other alcohol-induced causes,A9,22.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,309323.0,Boulder
Boulder,8013.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,1626.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,309323.0,Boulder
Boulder,8013.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,312233.0,Boulder
Boulder,8013.0,2014.0,2014.0,All other alcohol-induced causes,A9,30.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,312233.0,Boulder
Boulder,8013.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,1641.0,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,312233.0,Boulder
Boulder,8013.0,2015.0,2015.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,318027.0,Boulder
Boulder,8013.0,2015.0,2015.0,All other alcohol-induced causes,A9,36,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,318027.0,Boulder
Boulder,8013.0,2015.0,2015.0,All other non-drug and non-alcohol causes,O9,1735,CO,8,Boulder,Colorado,8013,CO,CO | BOULDER,CO,80138,318027.0,Boulder
Broomfield,8014.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,262.0,CO,8,Broomfield,Colorado,8014,CO,CO | BROOMFIELD,CO,80148,54789.0,Broomfield
Broomfield,8014.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,285.0,CO,8,Broomfield,Colorado,8014,CO,CO | BROOMFIELD,CO,80148,56226.0,Broomfield
Broomfield,8014.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,285.0,CO,8,Broomfield,Colorado,8014,CO,CO | BROOMFIELD,CO,80148,57493.0,Broomfield
Broomfield,8014.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,334.0,CO,8,Broomfield,Colorado,8014,CO,CO | BROOMFIELD,CO,80148,58971.0,Broomfield
Broomfield,8014.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,333.0,CO,8,Broomfield,Colorado,8014,CO,CO | BROOMFIELD,CO,80148,60149.0,Broomfield
Broomfield,8014.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,336.0,CO,8,Broomfield,Colorado,8014,CO,CO | BROOMFIELD,CO,80148,61764.0,Broomfield
Broomfield,8014.0,2015.0,2015.0,All other non-drug and non-alcohol causes,O9,365,CO,8,Broomfield,Colorado,8014,CO,CO | BROOMFIELD,CO,80148,64866.0,Broomfield
Chaffee,8015.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,131.0,CO,8,Chaffee,Colorado,8015,CO,CO | CHAFFEE,CO,80158,17852.0,Chaffee
Chaffee,8015.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,171.0,CO,8,Chaffee,Colorado,8015,CO,CO | CHAFFEE,CO,80158,17808.0,Chaffee
Chaffee,8015.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,142.0,CO,8,Chaffee,Colorado,8015,CO,CO | CHAFFEE,CO,80158,18028.0,Chaffee
Chaffee,8015.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,173.0,CO,8,Chaffee,Colorado,8015,CO,CO | CHAFFEE,CO,80158,18154.0,Chaffee
Chaffee,8015.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,161.0,CO,8,Chaffee,Colorado,8015,CO,CO | CHAFFEE,CO,80158,18355.0,Chaffee
Chaffee,8015.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,168.0,CO,8,Chaffee,Colorado,8015,CO,CO | CHAFFEE,CO,80158,18451.0,Chaffee
Chaffee,8015.0,2015.0,2015.0,All other non-drug and non-alcohol causes,O9,194,CO,8,Chaffee,Colorado,8015,CO,CO | CHAFFEE,CO,80158,18612.0,Chaffee
Cheyenne,8017.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,29.0,CO,8,Cheyenne,Colorado,8017,CO,CO | CHEYENNE,CO,80178,1843.0,Cheyenne
Cheyenne,8017.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,18.0,CO,8,Cheyenne,Colorado,8017,CO,CO | CHEYENNE,CO,80178,1833.0,Cheyenne
Cheyenne,8017.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,33.0,CO,8,Cheyenne,Colorado,8017,CO,CO | CHEYENNE,CO,80178,1863.0,Cheyenne
Cheyenne,8017.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,14.0,CO,8,Cheyenne,Colorado,8017,CO,CO | CHEYENNE,CO,80178,1872.0,Cheyenne
Cheyenne,8017.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,19.0,CO,8,Cheyenne,Colorado,8017,CO,CO | CHEYENNE,CO,80178,1879.0,Cheyenne
Cheyenne,8017.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,18.0,CO,8,Cheyenne,Colorado,8017,CO,CO | CHEYENNE,CO,80178,1846.0,Cheyenne
Cheyenne,8017.0,2015.0,2015.0,All other non-drug and non-alcohol causes,O9,20,CO,8,Cheyenne,Colorado,8017,CO,CO | CHEYENNE,CO,80178,1827.0,Cheyenne
Clear Creek,8019.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,47.0,CO,8,Clear Creek,Colorado,8019,CO,CO | CLEAR CREEK,CO,80198,8994.0,Clear Creek
Clear Creek,8019.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,65.0,CO,8,Clear Creek,Colorado,8019,CO,CO | CLEAR CREEK,CO,80198,9083.0,Clear Creek
Clear Creek,8019.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,40.0,CO,8,Clear Creek,Colorado,8019,CO,CO | CLEAR CREEK,CO,80198,9011.0,Clear Creek
Clear Creek,8019.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,46.0,CO,8,Clear Creek,Colorado,8019,CO,CO | CLEAR CREEK,CO,80198,9018.0,Clear Creek
Clear Creek,8019.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,49.0,CO,8,Clear Creek,Colorado,8019,CO,CO | CLEAR CREEK,CO,80198,9024.0,Clear Creek
Clear Creek,8019.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,58.0,CO,8,Clear Creek,Colorado,8019,CO,CO | CLEAR CREEK,CO,80198,9124.0,Clear Creek
Clear Creek,8019.0,2015.0,2015.0,All other non-drug and non-alcohol causes,O9,56,CO,8,Clear Creek,Colorado,8019,CO,CO | CLEAR CREEK,CO,80198,9244.0,Clear Creek
Conejos,8021.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,75.0,CO,8,Conejos,Colorado,8021,CO,CO | CONEJOS,CO,80218,8140.0,Conejos
Conejos,8021.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,80.0,CO,8,Conejos,Colorado,8021,CO,CO | CONEJOS,CO,80218,8312.0,Conejos
Conejos,8021.0,2011.0,2011.0,All other non-drug and non-alcohol causes,O9,76.0,CO,8,Conejos,Colorado,8021,CO,CO | CONEJOS,CO,80218,8290.0,Conejos
Conejos,8021.0,2012.0,2012.0,All other non-drug and non-alcohol causes,O9,92.0,CO,8,Conejos,Colorado,8021,CO,CO | CONEJOS,CO,80218,8248.0,Conejos
Conejos,8021.0,2013.0,2013.0,All other non-drug and non-alcohol causes,O9,71.0,CO,8,Conejos,Colorado,8021,CO,CO | CONEJOS,CO,80218,8199.0,Conejos
Conejos,8021.0,2014.0,2014.0,All other non-drug and non-alcohol causes,O9,83.0,CO,8,Conejos,Colorado,8021,CO,CO | CONEJOS,CO,80218,8230.0,Conejos
Conejos,8021.0,2015.0,2015.0,All other non-drug and non-alcohol causes,O9,89,CO,8,Conejos,Colorado,8021,CO,CO | CONEJOS,CO,80218,8065.0,Conejos
Costilla,8023.0,2009.0,2009.0,All other non-drug and non-alcohol causes,O9,34.0,CO,8,Costilla,Colorado,8023,CO,CO | COSTILLA,CO,80238,3481.0,Costilla
Costilla,8023.0,2010.0,2010.0,All other non-drug and non-alcohol causes,O9,22.0,CO,8,Costilla,Colorado,8023,CO,CO | COSTILLA,CO,80238,3529.0,Costilla
